Started parsing...
Finished parsing.
=== TestCase 1 ===
Makespan: 1038

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 12
Subtask 376 (O3): ECU E7 Core 1, Start 711, Finish 741
Subtask 377 (O4): ECU E4 Core 2, Start 713, Finish 728
Subtask 378 (O1): ECU E6 Core 2, Start 713, Finish 723
Subtask 379 (O2): ECU E6 Core 2, Start 723, Finish 768
Subtask 380 (O3): ECU E8 Core 2, Start 768, Finish 798
Subtask 381 (O4): ECU E9 Core 1, Start 723, Finish 738
Subtask 382 (O5): ECU E9 Core 2, Start 798, Finish 816
Subtask 383 (O1): ECU E3 Core 1, Start 0, Finish 36
Subtask 384 (O2): ECU E3 Core 2, Start 36, Finish 66
Subtask 385 (O3): ECU E8 Core 1, Start 722, Finish 730
Subtask 386 (O4): ECU E1 Core 1, Start 36, Finish 63
Subtask 387 (O5): ECU E4 Core 1, Start 66, Finish 116
Subtask 388 (O1): ECU E5 Core 1, Start 726, Finish 762
Subtask 389 (O2): ECU E2 Core 1, Start 728, Finish 753
Subtask 390 (O3): ECU E4 Core 2, Start 753, Finish 783
Subtask 391 (O4): ECU E5 Core 2, Start 733, Finish 773
Subtask 392 (O1): ECU E8 Core 1, Start 730, Finish 745
Subtask 393 (O2): ECU E4 Core 1, Start 745, Finish 773
Subtask 394 (O3): ECU E1 Core 1, Start 773, Finish 781
Subtask 395 (O4): ECU E6 Core 1, Start 781, Finish 790
Subtask 396 (O5): ECU E9 Core 1, Start 745, Finish 769
Subtask 397 (O6): ECU E7 Core 1, Start 745, Finish 760
Subtask 398 (O1): ECU E8 Core 1, Start 745, Finish 780
Subtask 399 (O2): ECU E10 Core 2, Start 780, Finish 787
Subtask 400 (O3): ECU E3 Core 2, Start 780, Finish 795
Subtask 401 (O4): ECU E2 Core 1, Start 795, Finish 827
Subtask 402 (O1): ECU E10 Core 1, Start 753, Finish 789
Subtask 403 (O2): ECU E7 Core 1, Start 760, Finish 784
Subtask 404 (O3): ECU E3 Core 1, Start 784, Finish 804
Subtask 405 (O4): ECU E5 Core 1, Start 762, Finish 772
Subtask 406 (O5): ECU E6 Core 2, Start 784, Finish 802
Subtask 407 (O6): ECU E9 Core 1, Start 769, Finish 785
Subtask 408 (O1): ECU E5 Core 1, Start 772, Finish 804
Subtask 409 (O2): ECU E4 Core 1, Start 773, Finish 783
